timestamp_start,timestamp_stop,sampling_time,timestamp_root,q_1,q_2,q_3,q_w,tx,ty,tz
IMG_20240612_113841,IMG_20240612_113841,1,IMG_20240612_113832,0.047456,0.936575,-0.080905,0.337682,-71.997541,25.273693,-78.433631
IMG_20240612_113848,IMG_20240612_113848,1,IMG_20240612_113848,0,0,0,1,0,0,0
IMG_20240612_113851,IMG_20240612_113851,1,IMG_20240612_113848,0.045483,-0.344376,-0.376785,0.858703,-73.316549,26.047792,-79.709889
IMG_20240612_113852,IMG_20240612_113852,1,IMG_20240612_113848,0.039007,-0.345287,-0.360828,0.865482,-73.346248,26.083855,-79.743051
IMG_20240612_113854,IMG_20240612_113854,1,IMG_20240612_113848,0.055133,-0.343138,-0.400754,0.847711,-73.367802,26.079550,-79.759822
IMG_20240612_113856,IMG_20240612_113856,1,IMG_20240612_113848,0.071401,-0.340172,-0.440417,0.827779,-73.387727,26.071663,-79.774390
IMG_20240612_113903,IMG_20240612_113903,1,IMG_20240612_113903,0,0,0,1,0,0,0
IMG_20240612_113907,IMG_20240612_113907,1,IMG_20240612_113903,-0.345091,0.059301,0.926793,0.135833,-72.721675,25.995374,-79.204554
IMG_20240612_113909,IMG_20240612_113909,1,IMG_20240612_113903,0.779686,-0.516420,0.341919,-0.092149,-72.697944,25.972363,-79.178501
IMG_20240612_113911,IMG_20240612_113911,1,IMG_20240612_113903,-0.029600,-0.351926,-0.218216,0.909755,-72.644025,25.898007,-79.112657
IMG_20240612_113914,IMG_20240612_113914,1,IMG_20240612_113903,-0.073994,-0.345694,-0.096696,0.930414,-72.716791,25.799240,-79.146279
IMG_20240612_113945,IMG_20240612_113945,1,IMG_20240612_113945,0,0,0,1,0,0,0
IMG_20240612_113947,IMG_20240612_113947,1,IMG_20240612_113945,-0.345093,0.871096,-0.217682,0.273342,-70.285414,26.667529,-77.339519
IMG_20240612_113949,IMG_20240612_113949,1,IMG_20240612_113945,-0.385653,0.853875,-0.230292,0.262936,-70.247307,26.692072,-77.314074
IMG_20240612_113952,IMG_20240612_113952,1,IMG_20240612_113945,-0.337835,-0.092316,0.786034,0.509407,-70.233152,26.737842,-77.314109
IMG_20240612_113955,IMG_20240612_113955,1,IMG_20240612_113945,0.779075,-0.518209,0.340138,-0.093850,-70.220048,26.696535,-77.292128
IMG_20240612_114035,IMG_20240612_114035,1,IMG_20240612_114035,0,0,0,1,0,0,0
IMG_20240612_114037,IMG_20240612_114037,1,IMG_20240612_114035,0.268486,0.893765,-0.002955,0.359291,-66.968153,9.777076,-69.965336
IMG_20240612_114041,IMG_20240612_114041,1,IMG_20240612_114035,-0.289100,0.215714,0.884441,-0.296063,-66.964118,9.804136,-69.969359
IMG_20240612_114042,IMG_20240612_114042,1,IMG_20240612_114035,0.882128,0.300067,0.292663,0.214845,-66.937852,9.833770,-69.954870
IMG_20240612_114044,IMG_20240612_114044,1,IMG_20240612_114035,0.896595,0.253663,0.303345,0.199383,-66.966779,9.815795,-69.975205
IMG_20240612_114054,IMG_20240612_114054,1,IMG_20240612_114054,0,0,0,1,0,0,0
IMG_20240612_114059,IMG_20240612_114059,1,IMG_20240612_114054,0.094111,-0.348249,-0.494620,0.790707,-67.033554,9.762862,-70.019094
IMG_20240612_114105,IMG_20240612_114105,1,IMG_20240612_114054,0.089068,-0.349528,-0.483319,0.797684,-67.045750,9.776807,-70.033462
IMG_20240612_114107,IMG_20240612_114107,1,IMG_20240612_114054,0.120290,-0.340209,-0.553096,0.750915,-67.069769,9.791760,-70.058361
IMG_20240612_114109,IMG_20240612_114109,1,IMG_20240612_114054,0.117856,-0.340978,-0.547434,0.755090,-67.061884,9.745511,-70.039216
IMG_20240612_114153,IMG_20240612_114153,1,IMG_20240612_114153,0,0,0,1,0,0,0
IMG_20240612_114200,IMG_20240612_114200,1,IMG_20240612_114153,0.495591,0.789624,0.100621,0.347502,-67.079299,9.778455,-70.063008
IMG_20240612_114206,IMG_20240612_114206,1,IMG_20240612_114153,-0.296115,0.207845,0.885404,-0.291851,-67.069550,9.813317,-70.063503
IMG_20240612_114208,IMG_20240612_114208,1,IMG_20240612_114153,-0.278302,0.231002,0.859190,-0.361909,-67.042408,9.873101,-70.055666
IMG_20240612_114211,IMG_20240612_114211,1,IMG_20240612_114153,-0.299621,0.202935,0.890378,-0.276173,-67.041648,9.917128,-70.066704
IMG_20240612_114234,IMG_20240612_114234,1,IMG_20240612_114234,0,0,0,1,0,0,0
IMG_20240612_114235,IMG_20240612_114235,1,IMG_20240612_114234,0.807474,0.467227,0.242610,0.266130,-67.098327,9.834880,-70.093351
IMG_20240612_114239,IMG_20240612_114239,1,IMG_20240612_114234,0.811425,0.460330,0.244784,0.264134,-67.117929,9.810276,-70.103516
IMG_20240612_114241,IMG_20240612_114241,1,IMG_20240612_114234,0.782439,0.508146,0.228358,0.278261,-67.153926,9.774649,-70.124788
IMG_20240612_114247,IMG_20240612_114247,1,IMG_20240612_114234,0.847529,0.390181,0.266029,0.242246,-67.065225,9.981447,-70.105189
IMG_20240612_114313,IMG_20240612_114313,1,IMG_20240612_114313,0,0,0,1,0,0,0
IMG_20240612_114317,IMG_20240612_114317,1,IMG_20240612_114313,0.927858,0.099831,0.329452,0.143435,-66.136747,10.714204,-69.506303
IMG_20240612_114321,IMG_20240612_114321,1,IMG_20240612_114313,-0.139018,0.923112,-0.155339,0.323123,-63.737174,10.561169,-67.400183
IMG_20240612_114324,IMG_20240612_114324,1,IMG_20240612_114313,-0.148570,-0.327859,0.119659,0.925266,-63.808063,10.527953,-67.452727
IMG_20240612_114329,IMG_20240612_114329,1,IMG_20240612_114313,,,,,,,
IMG_20240612_114405,IMG_20240612_114405,1,IMG_20240612_114405,0,0,0,1,0,0,0
IMG_20240612_114411,IMG_20240612_114411,1,IMG_20240612_114405,-0.502622,0.786187,-0.273482,0.233429,-63.571006,10.802010,-67.318944
IMG_20240612_114416,IMG_20240612_114416,1,IMG_20240612_114405,-0.226363,-0.282971,0.365390,0.857425,-63.581487,10.783133,-67.323324
IMG_20240612_114419,IMG_20240612_114419,1,IMG_20240612_114405,0.706274,0.612302,0.197336,0.295503,-63.600289,10.789675,-67.341253
IMG_20240612_114422,IMG_20240612_114422,1,IMG_20240612_114405,0.735148,0.577304,0.211360,0.285665,-63.614017,10.755628,-67.344982
IMG_20240612_114446,IMG_20240612_114446,1,IMG_20240612_114446,0,0,0,1,0,0,0
IMG_20240612_114448,IMG_20240612_114448,1,IMG_20240612_114446,0.888890,0.319113,0.272037,0.184490,-61.556657,14.234270,-66.405559
IMG_20240612_114451,IMG_20240612_114451,1,IMG_20240612_114446,0.894244,0.303882,0.274961,0.179943,-61.601956,14.197859,-66.433087
IMG_20240612_114453,IMG_20240612_114453,1,IMG_20240612_114446,0.885925,0.327517,0.269876,0.187183,-61.661265,14.163814,-66.471766
IMG_20240612_114455,IMG_20240612_114455,1,IMG_20240612_114446,-0.232582,0.233895,0.806065,-0.491383,-61.688863,14.124269,-66.485314
IMG_20240612_114522,IMG_20240612_114522,1,IMG_20240612_114522,0,0,0,1,0,0,0
IMG_20240612_114527,IMG_20240612_114527,1,IMG_20240612_114522,0.539527,0.773484,0.116937,0.311381,-61.901465,13.075419,-66.449063
IMG_20240612_114533,IMG_20240612_114533,1,IMG_20240612_114522,-0.230245,0.235751,0.809214,-0.486396,-61.959032,14.155966,-66.711566
IMG_20240612_114536,IMG_20240612_114536,1,IMG_20240612_114522,0.905993,0.263385,0.286316,0.166821,-61.932718,14.195412,-66.699051
IMG_20240612_114538,IMG_20240612_114538,1,IMG_20240612_114522,0.913143,0.237611,0.290759,0.158652,-61.979752,14.182988,-66.733149
IMG_20240612_114556,IMG_20240612_114556,1,IMG_20240612_114556,0,0,0,1,0,0,0
IMG_20240612_114600,IMG_20240612_114600,1,IMG_20240612_114556,0.917743,0.243116,0.313015,-0.025779,-62.014405,14.191180,-66.755344
IMG_20240612_114609,IMG_20240612_114609,1,IMG_20240612_114556,0.207603,-0.249117,-0.269132,0.906868,-62.001232,14.175846,-66.750469
IMG_20240612_114615,IMG_20240612_114615,1,IMG_20240612_114556,0.622094,0.712938,0.293556,0.136177,-62.031858,14.216955,-66.759485
IMG_20240612_114653,IMG_20240612_114653,1,IMG_20240612_114556,,,,,,,
IMG_20240612_114654,IMG_20240612_114654,1,IMG_20240612_114654,0,0,0,1,0,0,0
IMG_20240612_114701,IMG_20240612_114701,1,IMG_20240612_114654,0.608502,0.724511,0.291110,0.141648,-62.026740,14.165071,-66.772234
IMG_20240612_114704,IMG_20240612_114704,1,IMG_20240612_114654,0.633833,0.702399,0.295936,0.131582,-62.032058,14.092254,-66.798866
IMG_20240612_114707,IMG_20240612_114707,1,IMG_20240612_114654,0.669634,0.668395,0.302309,0.115968,-62.053152,14.083655,-66.816498
IMG_20240612_114709,IMG_20240612_114709,1,IMG_20240612_114654,0.599547,0.731983,0.289106,0.145470,-62.083066,14.066733,-66.842993
IMG_20240612_114728,IMG_20240612_114728,1,IMG_20240612_114728,0,0,0,1,0,0,0
IMG_20240612_114731,IMG_20240612_114731,1,IMG_20240612_114728,-0.114578,-0.303931,0.677591,0.659825,-61.448458,28.342611,-61.918531
IMG_20240612_114734,IMG_20240612_114734,1,IMG_20240612_114728,0.743610,-0.584147,0.142879,-0.292235,-61.456923,28.395708,-61.906650
IMG_20240612_114736,IMG_20240612_114736,1,IMG_20240612_114728,0.015613,-0.327524,0.378623,0.865522,-61.463586,28.353961,-61.925799
IMG_20240612_114737,IMG_20240612_114737,1,IMG_20240612_114728,0.692298,-0.641488,0.115131,-0.309777,-61.452521,28.399739,-61.901635
IMG_20240612_114804,IMG_20240612_114804,1,IMG_20240612_114804,0,0,0,1,0,0,0
IMG_20240612_114810,IMG_20240612_114810,1,IMG_20240612_114804,0.076305,0.939467,0.174341,0.284928,-61.895655,26.950437,-62.743176
IMG_20240612_114815,IMG_20240612_114815,1,IMG_20240612_114804,0.229344,0.914231,0.217834,0.253244,-61.916939,26.953738,-62.757321
IMG_20240612_114819,IMG_20240612_114819,1,IMG_20240612_114804,0.283213,-0.175990,-0.501904,0.798067,-61.943935,26.988177,-62.764647
IMG_20240612_114821,IMG_20240612_114821,1,IMG_20240612_114804,0.282842,0.898952,0.226440,0.246193,-61.919998,26.955328,-62.758588
IMG_20240612_114841,IMG_20240612_114841,1,IMG_20240612_114841,0,0,0,1,0,0,0
IMG_20240612_114843,IMG_20240612_114843,1,IMG_20240612_114841,0.457760,0.823475,0.270718,0.197627,-67.514706,35.382897,-63.978525
IMG_20240612_114849,IMG_20240612_114849,1,IMG_20240612_114841,-0.324711,0.083840,0.730918,-0.594384,-71.087574,44.160216,-63.636630
IMG_20240612_114852,IMG_20240612_114852,1,IMG_20240612_114841,0.471466,0.815699,0.271635,0.196389,-71.069633,44.097568,-63.644321
IMG_20240612_114854,IMG_20240612_114854,1,IMG_20240612_114841,-0.321627,0.091835,0.727780,-0.598714,-71.081814,44.153363,-63.635123
IMG_20240612_114914,IMG_20240612_114914,1,IMG_20240612_114914,0,0,0,1,0,0,0
IMG_20240612_114916,IMG_20240612_114916,1,IMG_20240612_114914,0.883632,-0.325799,0.240164,-0.235311,-69.896007,42.485979,-63.287087
IMG_20240612_114920,IMG_20240612_114920,1,IMG_20240612_114914,-0.252519,-0.222462,0.901954,0.270599,-69.816922,42.422189,-63.249787
IMG_20240612_114927,IMG_20240612_114927,1,IMG_20240612_114914,0.933876,0.134063,0.317474,-0.095466,-69.840271,42.426442,-63.265453
IMG_20240612_114929,IMG_20240612_114929,1,IMG_20240612_114914,-0.230995,-0.234044,0.887242,0.323522,-69.798067,42.410335,-63.240502
IMG_20240612_114959,IMG_20240612_114959,1,IMG_20240612_114959,0,0,0,1,0,0,0
IMG_20240612_115001,IMG_20240612_115001,1,IMG_20240612_114959,0.522840,0.786946,0.278836,0.172060,-114.560628,68.039686,-86.518102
IMG_20240612_115004,IMG_20240612_115004,1,IMG_20240612_114959,0.288978,-0.153904,-0.580634,0.745432,-114.579610,68.087036,-86.516377
IMG_20240612_115009,IMG_20240612_115009,1,IMG_20240612_114959,0.353787,0.876038,0.233759,0.229672,-114.562241,68.043552,-86.517453
IMG_20240612_115012,IMG_20240612_115012,1,IMG_20240612_114959,0.275902,-0.177638,-0.532344,0.780341,-114.591681,68.093649,-86.523277
IMG_20240612_115027,IMG_20240612_115027,1,IMG_20240612_115027,0,0,0,1,0,0,0
IMG_20240612_115030,IMG_20240612_115030,1,IMG_20240612_115027,-0.215221,-0.259274,0.839950,0.425371,-113.624943,66.968220,-86.162088
IMG_20240612_115033,IMG_20240612_115033,1,IMG_20240612_115027,-0.219722,-0.255239,0.847238,0.410809,-113.643408,66.997427,-86.166429
IMG_20240612_115035,IMG_20240612_115035,1,IMG_20240612_115027,0.940778,0.064658,0.312385,-0.114770,-113.670709,67.011091,-86.182240
IMG_20240612_115038,IMG_20240612_115038,1,IMG_20240612_115027,-0.277493,-0.176562,0.935254,0.130856,-113.636572,67.005637,-86.159204
IMG_20240612_115047,IMG_20240612_115047,1,IMG_20240612_115047,0,0,0,1,0,0,0
IMG_20240612_115049,IMG_20240612_115049,1,IMG_20240612_115047,0.914780,0.236991,0.322630,-0.054055,-121.273254,66.873724,-91.689426
IMG_20240612_115051,IMG_20240612_115051,1,IMG_20240612_115047,0.917941,0.224647,0.321730,-0.058381,-121.308386,66.862688,-91.718147
IMG_20240612_115052,IMG_20240612_115052,1,IMG_20240612_115047,0.898481,0.292993,0.325140,-0.034217,-121.347265,66.877910,-91.741140
IMG_20240612_115054,IMG_20240612_115054,1,IMG_20240612_115047,0.282401,-0.169883,-0.531219,0.780510,-121.357687,66.839575,-91.761129
IMG_20240612_115109,IMG_20240612_115109,1,IMG_20240612_115109,0,0,0,1,0,0,0
IMG_20240612_115110,IMG_20240612_115110,1,IMG_20240612_115109,0.495423,0.803642,0.272153,0.186143,-121.338638,66.796162,-91.761518
IMG_20240612_115112,IMG_20240612_115112,1,IMG_20240612_115109,-0.313943,0.097993,0.715365,-0.616514,-121.351263,66.854907,-91.752011
IMG_20240612_115114,IMG_20240612_115114,1,IMG_20240612_115109,0.272493,0.904142,0.207712,0.255209,-121.337173,66.823890,-91.751249
IMG_20240612_115119,IMG_20240612_115119,1,IMG_20240612_115109,-0.326185,0.036424,0.836684,-0.438447,-121.343643,66.853946,-91.747201
IMG_20240612_115144,IMG_20240612_115144,1,IMG_20240612_115144,0,0,0,1,0,0,0
IMG_20240612_115146,IMG_20240612_115146,1,IMG_20240612_115144,0.783940,-0.526385,0.183004,-0.273617,-121.272031,66.739806,-91.726733
IMG_20240612_115148,IMG_20240612_115148,1,IMG_20240612_115144,-0.129712,-0.303185,0.682918,0.651826,-121.260612,66.698891,-91.730988
IMG_20240612_115150,IMG_20240612_115150,1,IMG_20240612_115144,0.755732,-0.565181,0.161936,-0.288474,-121.269105,66.742904,-91.723128
IMG_20240612_115152,IMG_20240612_115152,1,IMG_20240612_115144,-0.100005,-0.316411,0.632569,0.699814,-121.260285,66.694524,-91.732650
IMG_20240612_115207,IMG_20240612_115207,1,IMG_20240612_115207,0,0,0,1,0,0,0
IMG_20240612_115208,IMG_20240612_115208,1,IMG_20240612_115207,0.914868,0.231576,0.324577,-0.063545,-121.441941,67.322903,-91.654569
IMG_20240612_115209,IMG_20240612_115209,1,IMG_20240612_115207,-0.333696,0.040791,0.793152,-0.507832,-121.461232,67.302364,-91.675744
IMG_20240612_115210,IMG_20240612_115210,1,IMG_20240612_115207,-0.334884,0.029204,0.810519,-0.479645,-121.462630,67.348286,-91.660566
IMG_20240612_115211,IMG_20240612_115211,1,IMG_20240612_115207,-0.335948,0.012435,0.833635,-0.438221,-121.467744,67.380374,-91.653019
IMG_20240612_115243,IMG_20240612_115243,1,IMG_20240612_115243,0,0,0,1,0,0,0
IMG_20240612_115248,IMG_20240612_115248,1,IMG_20240612_115243,-0.115606,-0.317576,0.667037,0.663959,-121.306485,67.138208,-91.618647
IMG_20240612_115252,IMG_20240612_115252,1,IMG_20240612_115243,0.624953,0.712898,0.294929,0.119277,-121.312383,67.139195,-91.622441
IMG_20240612_115255,IMG_20240612_115255,1,IMG_20240612_115243,0.302580,-0.101957,-0.660350,0.679697,-121.305714,67.066684,-91.642784
IMG_20240612_115258,IMG_20240612_115258,1,IMG_20240612_115243,0.445224,0.837257,0.253803,0.190685,-121.300035,67.050236,-91.644397
IMG_20240612_115302,IMG_20240612_115302,1,IMG_20240612_115302,0,0,0,1,0,0,0
IMG_20240612_115304,IMG_20240612_115304,1,IMG_20240612_115302,-0.249924,-0.192435,0.926556,0.204940,-121.262559,67.057804,-91.616330
IMG_20240612_115306,IMG_20240612_115306,1,IMG_20240612_115302,0.928352,0.206521,0.300951,-0.070283,-121.285216,67.059124,-91.630969
IMG_20240612_115308,IMG_20240612_115308,1,IMG_20240612_115302,0.054728,-0.303324,0.301433,0.902296,-121.279795,67.048185,-91.631110
IMG_20240612_115310,IMG_20240612_115310,1,IMG_20240612_115302,-0.399220,0.861950,0.021979,0.311740,-121.256153,67.071172,-91.607829
IMG_20240612_115317,IMG_20240612_115317,1,IMG_20240612_115317,0,0,0,1,0,0,0
IMG_20240612_115320,IMG_20240612_115320,1,IMG_20240612_115317,0.244779,-0.199201,-0.362643,0.876865,-121.337792,66.989804,-91.690036
IMG_20240612_115323,IMG_20240612_115323,1,IMG_20240612_115317,-0.525650,0.785869,-0.033331,0.324022,-121.325119,66.992489,-91.680487
IMG_20240612_115325,IMG_20240612_115325,1,IMG_20240612_115317,-0.006620,-0.329124,0.465991,0.821271,-121.336103,66.957406,-91.701202
IMG_20240612_115327,IMG_20240612_115327,1,IMG_20240612_115317,0.674153,-0.658445,0.093305,-0.321343,-121.332915,66.979031,-91.690529
IMG_20240612_115330,IMG_20240612_115330,1,IMG_20240612_115330,0,0,0,1,0,0,0
IMG_20240612_115332,IMG_20240612_115332,1,IMG_20240612_115330,-0.651638,0.680687,-0.082146,0.324476,-121.322747,67.063656,-91.649361
IMG_20240612_115334,IMG_20240612_115334,1,IMG_20240612_115330,0.668070,0.656783,0.332711,0.107811,-121.328025,67.029465,-91.666723
IMG_20240612_115336,IMG_20240612_115336,1,IMG_20240612_115330,-0.305992,-0.151294,0.939915,0.006175,-121.315961,67.045254,-91.651541
IMG_20240612_115338,IMG_20240612_115338,1,IMG_20240612_115330,0.938758,0.010007,0.311972,-0.145972,-121.269212,67.044736,-91.616359
IMG_20240612_115737,IMG_20240612_115737,1,IMG_20240612_115737,0,0,0,1,0,0,0
IMG_20240612_115740,IMG_20240612_115740,1,IMG_20240612_115737,0.828624,-0.440416,0.207659,-0.276214,-120.386580,66.472612,-91.154319
IMG_20240612_115741,IMG_20240612_115741,1,IMG_20240612_115737,0.858985,-0.377707,0.227631,-0.260127,-120.371037,66.486869,-91.137172
IMG_20240612_115743,IMG_20240612_115743,1,IMG_20240612_115737,-0.141825,-0.316864,0.710579,0.612014,-120.278394,66.170117,-91.180844
IMG_20240612_115744,IMG_20240612_115744,1,IMG_20240612_115737,-0.142520,-0.316561,0.711970,0.610390,-120.268230,66.130035,-91.187569
IMG_20240612_115744_1,IMG_20240612_115744_1,1,IMG_20240612_115744_1,0,0,0,1,0,0,0
IMG_20240612_115745,IMG_20240612_115745,1,IMG_20240612_115744_1,-0.143188,-0.316264,0.713356,0.608767,-120.228769,66.037030,-91.190874
IMG_20240612_115745_1,IMG_20240612_115745_1,1,IMG_20240612_115744_1,-0.148075,-0.314012,0.722773,0.597553,-120.216719,65.993824,-91.197270
IMG_20240612_115746,IMG_20240612_115746,1,IMG_20240612_115744_1,-0.146478,-0.314772,0.719770,0.601161,-120.200939,65.948667,-91.201503
IMG_20240612_115746_1,IMG_20240612_115746_1,1,IMG_20240612_115744_1,-0.146662,-0.314685,0.720200,0.600646,-120.179201,65.894251,-91.204494
IMG_20240612_115749,IMG_20240612_115749,1,IMG_20240612_115749,0,0,0,1,0,0,0
IMG_20240612_115749_1,IMG_20240612_115749_1,1,IMG_20240612_115749,0.228596,0.910438,0.214902,0.269562,-120.238464,65.991298,-91.214783
IMG_20240612_115750,IMG_20240612_115750,1,IMG_20240612_115749,0.253155,-0.236532,-0.367119,0.863243,-120.275654,66.025555,-91.231740
IMG_20240612_115750_1,IMG_20240612_115750_1,1,IMG_20240612_115749,0.235509,0.907459,0.211809,0.276027,-120.251823,66.003370,-91.220560
IMG_20240612_115751,IMG_20240612_115751,1,IMG_20240612_115749,0.170022,0.922030,0.191467,0.290335,-120.308754,66.007164,-91.264437
IMG_20240612_115827,IMG_20240612_115827,1,IMG_20240612_115827,0,0,0,1,0,0,0
IMG_20240612_115828,IMG_20240612_115828,1,IMG_20240612_115827,0.260059,-0.256771,-0.335115,0.868410,-120.320433,66.007513,-91.274191
IMG_20240612_115830,IMG_20240612_115830,1,IMG_20240612_115827,0.546821,0.753730,0.318499,0.177304,-120.350446,66.052457,-91.282222
IMG_20240612_115832,IMG_20240612_115832,1,IMG_20240612_115827,-0.289619,-0.210346,0.915741,0.182464,-120.337644,66.060619,-91.268567
IMG_20240612_115838,IMG_20240612_115838,1,IMG_20240612_115827,-0.272193,-0.232521,0.898446,0.254244,-120.363541,66.082870,-91.281312
IMG_20240612_115913,IMG_20240612_115913,1,IMG_20240612_115913,0,0,0,1,0,0,0
IMG_20240612_115919,IMG_20240612_115919,1,IMG_20240612_115913,0.204687,-0.290132,-0.174943,0.918325,-127.626542,68.723066,-96.197366
IMG_20240612_115926,IMG_20240612_115926,1,IMG_20240612_115913,-0.263246,-0.219698,0.880157,0.328267,-127.560790,68.712717,-96.148037
IMG_20240612_115935,IMG_20240612_115935,1,IMG_20240612_115913,0.939378,0.023913,0.325725,-0.104401,-129.062526,69.262068,-97.183379
IMG_20240612_115938,IMG_20240612_115938,1,IMG_20240612_115913,-0.328232,-0.111306,0.938009,-0.003681,-129.093254,69.264887,-97.207178
IMG_20240701_215232,IMG_20240701_215232,1,IMG_20240701_215232,0,0,0,1,0,0,0
IMG_20240701_215234,IMG_20240701_215234,1,IMG_20240701_215232,0.194629,-0.286165,-0.249546,0.904409,-147.448743,58.261557,-115.074169
IMG_20240701_215235,IMG_20240701_215235,1,IMG_20240701_215232,0.212373,-0.273390,-0.306138,0.886812,-147.481186,58.266509,-115.099069
IMG_20240701_215237,IMG_20240701_215237,1,IMG_20240701_215232,0.594095,0.726463,0.295670,0.178552,-147.501842,58.303494,-115.105361
IMG_20240701_215238,IMG_20240701_215238,1,IMG_20240701_215232,-0.300440,-0.157505,0.930250,0.139864,-147.486196,58.318468,-115.088807
IMG_20240701_215254,IMG_20240701_215254,1,IMG_20240701_215254,0,0,0,1,0,0,0
IMG_20240701_215256,IMG_20240701_215256,1,IMG_20240701_215254,0.925095,-0.166098,0.298925,-0.165087,-147.441258,58.295218,-115.059712
IMG_20240701_215257,IMG_20240701_215257,1,IMG_20240701_215254,-0.324985,-0.112947,0.938883,0.011256,-147.490346,58.312153,-115.094284
IMG_20240701_215258,IMG_20240701_215258,1,IMG_20240701_215254,-0.317053,-0.133317,0.936301,0.071027,-147.460191,58.324570,-115.066778
IMG_20240701_215300,IMG_20240701_215300,1,IMG_20240701_215254,-0.592901,0.727351,-0.128037,0.320991,-147.441511,58.297262,-115.058858
IMG_20240701_215324,IMG_20240701_215324,1,IMG_20240701_215324,0,0,0,1,0,0,0
IMG_20240701_215326,IMG_20240701_215326,1,IMG_20240701_215324,0.817703,0.460501,0.337790,0.072099,-147.485054,58.248429,-115.106650
IMG_20240701_215329,IMG_20240701_215329,1,IMG_20240701_215324,0.805937,0.480857,0.335779,0.080588,-147.501289,58.219780,-115.127080
IMG_20240701_215332,IMG_20240701_215332,1,IMG_20240701_215324,0.769561,0.537186,0.329126,0.104318,-147.521965,58.211450,-115.145980
IMG_20240701_215334,IMG_20240701_215334,1,IMG_20240701_215324,0.275215,-0.210650,-0.529888,0.774017,-147.518531,58.170830,-115.153733
IMG_20240702_124150,IMG_20240702_124150,1,IMG_20240702_124150,0,0,0,1,0,0,0
IMG_20240702_124152,IMG_20240702_124152,1,IMG_20240702_124150,-0.318882,0.147105,0.695905,-0.626411,-135.591330,37.430391,-110.957997
IMG_20240702_124153,IMG_20240702_124153,1,IMG_20240702_124150,0.508633,0.786461,0.264299,0.230036,-135.585071,37.400948,-110.960107
IMG_20240702_124155,IMG_20240702_124155,1,IMG_20240702_124150,0.502307,0.790528,0.262582,0.231955,-135.618052,37.461174,-110.973194
IMG_20240702_124157,IMG_20240702_124157,1,IMG_20240702_124150,0.293177,-0.191455,-0.621746,0.700588,-135.628251,37.500012,-110.972627
IMG_20240702_124219,IMG_20240702_124219,1,IMG_20240702_124219,0,0,0,1,0,0,0
IMG_20240702_124222,IMG_20240702_124222,1,IMG_20240702_124219,-0.492313,0.746843,-0.107484,0.433937,-135.630340,37.452151,-110.996896
IMG_20240702_124224,IMG_20240702_124224,1,IMG_20240702_124219,-0.278200,-0.348024,0.754137,0.482454,-135.634117,37.488477,-110.985803
IMG_20240702_124226,IMG_20240702_124226,1,IMG_20240702_124219,-0.279244,-0.347145,0.755770,0.479921,-135.614291,37.452603,-110.976273
IMG_20240702_124230,IMG_20240702_124230,1,IMG_20240702_124219,-0.283580,-0.343619,0.761902,0.470122,-135.595611,37.410170,-110.970988
IMG_20240702_124345,IMG_20240702_124345,1,IMG_20240702_124345,0,0,0,1,0,0,0
IMG_20240702_124347,IMG_20240702_124347,1,IMG_20240702_124345,0.370079,-0.249996,-0.535552,0.716747,-138.990557,40.959233,-113.691738
IMG_20240702_124349,IMG_20240702_124349,1,IMG_20240702_124345,0.883609,0.120764,0.442223,-0.095338,-138.986589,40.979593,-113.677538
IMG_20240702_124350,IMG_20240702_124350,1,IMG_20240702_124345,-0.447418,0.100989,0.744989,-0.484366,-138.998947,40.966325,-113.699904
IMG_20240702_124353,IMG_20240702_124353,1,IMG_20240702_124345,0.264426,0.848303,0.273153,0.368576,-138.990857,40.943247,-113.700131
IMG_20240702_124407,IMG_20240702_124407,1,IMG_20240702_124407,0,0,0,1,0,0,0
IMG_20240702_124409,IMG_20240702_124409,1,IMG_20240702_124407,-0.461667,-0.013684,0.850233,-0.252550,-176.230858,100.594404,-135.705438
IMG_20240702_124411,IMG_20240702_124411,1,IMG_20240702_124407,0.714307,0.527804,0.435820,0.145776,-176.244566,100.551197,-135.742958
IMG_20240702_124413,IMG_20240702_124413,1,IMG_20240702_124407,-0.453097,0.051738,0.813353,-0.361225,-176.237045,100.579654,-135.720839
IMG_20240702_124415,IMG_20240702_124415,1,IMG_20240702_124407,0.738139,0.499345,0.433883,0.132478,-176.249775,100.540705,-135.753534
IMG_20240702_124418,IMG_20240702_124418,1,IMG_20240702_124418,0,0,0,1,0,0,0
IMG_20240702_124420,IMG_20240702_124420,1,IMG_20240702_124418,-0.450983,-0.020558,0.864591,-0.220622,-176.242616,100.611504,-135.715889
IMG_20240702_124447,IMG_20240702_124447,1,IMG_20240702_124418,0.199916,-0.407685,-0.129644,0.881487,-194.949083,78.918886,-168.574880
IMG_20240702_124450,IMG_20240702_124450,1,IMG_20240702_124418,-0.047216,0.888381,0.114855,0.441992,-194.910051,78.909352,-168.527322
IMG_20240702_124452,IMG_20240702_124452,1,IMG_20240702_124418,0.213634,-0.406699,-0.159121,0.873863,-194.947115,78.925459,-168.570158
IMG_20240702_124455,IMG_20240702_124455,1,IMG_20240702_124455,0,0,0,1,0,0,0
IMG_20240702_124457,IMG_20240702_124457,1,IMG_20240702_124455,0.124876,0.878125,0.196832,0.417804,-194.885920,78.878610,-168.507086
IMG_20240702_124504,IMG_20240702_124504,1,IMG_20240702_124455,0.862029,-0.179100,0.412513,-0.233801,-194.901254,78.907766,-168.515702
